img_name,masked_image,binary_image,clone,rep,tuber,sprouting,hollow_heart,IBS,bruise,cracks,stemend_browning,anthocyanin,vascular_discoloration,greening,unknow_defect
127_1_6,127_1_6_masked.jpg,127_1_6_binary.jpg,127,1,6,0,0,0,0,0,0,0,0,0,0
127_1_7,127_1_7_masked.jpg,127_1_7_binary.jpg,127,1,7,0,0,0,0,0,0,0,0,0,0
127_1_8,127_1_8_masked.jpg,127_1_8_binary.jpg,127,1,8,0,0,0,0,0,0,0,0,0,0
127_1_9,127_1_9_masked.jpg,127_1_9_binary.jpg,127,1,9,0,0,0,0,0,0,0,0,1,0
127_1_10,127_1_10_masked.jpg,127_1_10_binary.jpg,127,1,10,0,0,0,0,0,0,0,0,0,0
127_2_1,127_2_1_masked.jpg,127_2_1_binary.jpg,127,2,1,0,0,0,1,0,0,0,0,0,0
127_2_2,127_2_2_masked.jpg,127_2_2_binary.jpg,127,2,2,0,0,0,0,1,0,0,0,0,0
127_2_3,127_2_3_masked.jpg,127_2_3_binary.jpg,127,2,3,0,0,0,1,1,0,0,0,0,0
127_2_4,127_2_4_masked.jpg,127_2_4_binary.jpg,127,2,4,0,0,0,0,1,0,0,0,0,0
127_2_5,127_2_5_masked.jpg,127_2_5_binary.jpg,127,2,5,0,0,0,1,1,0,0,0,0,0
128_1_6,128_1_6_masked.jpg,128_1_6_binary.jpg,128,1,6,0,0,0,0,0,0,0,0,0,0
128_1_7,128_1_7_masked.jpg,128_1_7_binary.jpg,128,1,7,0,0,0,0,0,0,0,0,0,0
128_1_8,128_1_8_masked.jpg,128_1_8_binary.jpg,128,1,8,0,0,1,0,1,0,0,0,0,0
128_1_9,128_1_9_masked.jpg,128_1_9_binary.jpg,128,1,9,0,0,0,0,0,0,0,0,0,0
128_1_10,128_1_10_masked.jpg,128_1_10_binary.jpg,128,1,10,0,0,0,0,0,0,0,0,0,0
128_2_1,128_2_1_masked.jpg,128_2_1_binary.jpg,128,2,1,0,0,1,0,0,0,0,0,0,0
128_2_2,128_2_2_masked.jpg,128_2_2_binary.jpg,128,2,2,0,0,1,0,0,0,0,0,0,0
128_2_3,128_2_3_masked.jpg,128_2_3_binary.jpg,128,2,3,0,0,0,0,0,0,0,0,0,0
128_2_4,128_2_4_masked.jpg,128_2_4_binary.jpg,128,2,4,0,0,0,0,0,0,0,0,0,0
128_2_5,128_2_5_masked.jpg,128_2_5_binary.jpg,128,2,5,0,0,0,0,0,0,0,0,0,0
129_1_6,129_1_6_masked.jpg,129_1_6_binary.jpg,129,1,6,0,1,0,1,0,0,0,0,0,0
129_1_7,129_1_7_masked.jpg,129_1_7_binary.jpg,129,1,7,0,0,0,1,0,0,0,0,0,0
129_1_8,129_1_8_masked.jpg,129_1_8_binary.jpg,129,1,8,0,0,0,0,0,0,0,0,0,0
129_1_9,129_1_9_masked.jpg,129_1_9_binary.jpg,129,1,9,1,0,0,0,0,0,0,0,0,0
129_1_10,129_1_10_masked.jpg,129_1_10_binary.jpg,129,1,10,0,1,0,0,0,0,0,0,0,0
129_2_1,129_2_1_masked.jpg,129_2_1_binary.jpg,129,2,1,0,1,0,0,0,0,0,0,0,0
129_2_2,129_2_2_masked.jpg,129_2_2_binary.jpg,129,2,2,0,0,0,0,0,0,0,0,0,0
129_2_3,129_2_3_masked.jpg,129_2_3_binary.jpg,129,2,3,1,0,0,0,0,0,0,0,0,0
129_2_4,129_2_4_masked.jpg,129_2_4_binary.jpg,129,2,4,0,1,0,0,0,0,0,0,0,0
129_2_5,129_2_5_masked.jpg,129_2_5_binary.jpg,129,2,5,0,0,0,0,0,0,0,0,0,0
130_1_6,130_1_6_masked.jpg,130_1_6_binary.jpg,130,1,6,1,0,0,0,0,0,0,0,0,0
130_1_7,130_1_7_masked.jpg,130_1_7_binary.jpg,130,1,7,0,0,0,0,0,0,0,0,0,0
130_1_8,130_1_8_masked.jpg,130_1_8_binary.jpg,130,1,8,1,0,0,0,0,0,0,0,0,0
130_1_9,130_1_9_masked.jpg,130_1_9_binary.jpg,130,1,9,0,0,0,0,0,0,0,0,0,0
130_1_10,130_1_10_masked.jpg,130_1_10_binary.jpg,130,1,10,1,0,0,0,0,0,0,0,0,0
130_2_1,130_2_1_masked.jpg,130_2_1_binary.jpg,130,2,1,1,0,0,0,0,0,0,0,0,0
130_2_2,130_2_2_masked.jpg,130_2_2_binary.jpg,130,2,2,1,0,0,0,0,0,0,0,0,0
130_2_3,130_2_3_masked.jpg,130_2_3_binary.jpg,130,2,3,0,0,0,0,0,0,0,0,0,0
130_2_4,130_2_4_masked.jpg,130_2_4_binary.jpg,130,2,4,1,0,0,0,1,0,0,0,0,0
130_2_5,130_2_5_masked.jpg,130_2_5_binary.jpg,130,2,5,1,0,0,0,0,0,0,0,0,0
131_1_6,131_1_6_masked.jpg,131_1_6_binary.jpg,131,1,6,1,0,0,1,0,0,0,0,0,1
131_1_7,131_1_7_masked.jpg,131_1_7_binary.jpg,131,1,7,0,0,0,1,0,0,0,0,0,0
131_1_8,131_1_8_masked.jpg,131_1_8_binary.jpg,131,1,8,0,0,0,0,0,0,0,0,0,0
131_1_9,131_1_9_masked.jpg,131_1_9_binary.jpg,131,1,9,0,0,0,1,0,0,0,0,0,0
131_1_10,131_1_10_masked.jpg,131_1_10_binary.jpg,131,1,10,1,0,0,0,0,0,0,0,0,0
131_2_1,131_2_1_masked.jpg,131_2_1_binary.jpg,131,2,1,0,0,0,0,0,0,0,0,0,0
131_2_2,131_2_2_masked.jpg,131_2_2_binary.jpg,131,2,2,0,0,0,0,0,0,0,0,0,0
131_2_3,131_2_3_masked.jpg,131_2_3_binary.jpg,131,2,3,0,0,0,0,0,0,0,0,0,0
131_2_4,131_2_4_masked.jpg,131_2_4_binary.jpg,131,2,4,0,0,0,0,0,0,0,0,0,0
131_2_5,131_2_5_masked.jpg,131_2_5_binary.jpg,131,2,5,0,0,0,0,0,0,0,0,0,0
132_1_6,132_1_6_masked.jpg,132_1_6_binary.jpg,132,1,6,0,0,0,0,0,0,0,0,0,0
132_1_7,132_1_7_masked.jpg,132_1_7_binary.jpg,132,1,7,0,0,0,0,0,0,0,0,0,0
132_1_8,132_1_8_masked.jpg,132_1_8_binary.jpg,132,1,8,0,0,0,0,0,0,0,0,0,0
132_1_9,132_1_9_masked.jpg,132_1_9_binary.jpg,132,1,9,0,0,0,0,0,0,0,0,0,0
132_1_10,132_1_10_masked.jpg,132_1_10_binary.jpg,132,1,10,0,0,0,0,0,0,0,0,0,0
132_2_1,132_2_1_masked.jpg,132_2_1_binary.jpg,132,2,1,0,0,0,0,0,0,0,0,0,0
132_2_2,132_2_2_masked.jpg,132_2_2_binary.jpg,132,2,2,0,0,0,0,0,0,0,0,0,0
132_2_3,132_2_3_masked.jpg,132_2_3_binary.jpg,132,2,3,0,0,0,0,0,0,0,0,0,0
132_2_4,132_2_4_masked.jpg,132_2_4_binary.jpg,132,2,4,0,0,0,1,0,0,0,0,0,0
132_2_5,132_2_5_masked.jpg,132_2_5_binary.jpg,132,2,5,0,0,0,1,0,0,0,0,0,0
133_1_6,133_1_6_masked.jpg,133_1_6_binary.jpg,133,1,6,0,0,0,0,0,0,0,0,0,0
133_1_7,133_1_7_masked.jpg,133_1_7_binary.jpg,133,1,7,0,1,0,1,0,0,0,0,0,0
133_1_8,133_1_8_masked.jpg,133_1_8_binary.jpg,133,1,8,0,0,0,1,0,0,0,0,0,0
133_1_9,133_1_9_masked.jpg,133_1_9_binary.jpg,133,1,9,0,0,0,1,0,0,0,0,0,0
133_1_10,133_1_10_masked.jpg,133_1_10_binary.jpg,133,1,10,0,0,0,0,0,0,0,0,0,0
133_2_1,133_2_1_masked.jpg,133_2_1_binary.jpg,133,2,1,0,0,0,0,0,0,0,0,0,0
133_2_2,133_2_2_masked.jpg,133_2_2_binary.jpg,133,2,2,0,0,0,0,0,0,0,0,0,0
133_2_3,133_2_3_masked.jpg,133_2_3_binary.jpg,133,2,3,0,0,0,1,0,0,0,0,0,0
133_2_4,133_2_4_masked.jpg,133_2_4_binary.jpg,133,2,4,0,0,0,0,0,0,0,0,0,0
133_2_5,133_2_5_masked.jpg,133_2_5_binary.jpg,133,2,5,0,0,0,1,0,0,0,0,0,0
134_1_6,134_1_6_masked.jpg,134_1_6_binary.jpg,134,1,6,0,0,0,0,0,0,0,1,0,0
134_1_7,134_1_7_masked.jpg,134_1_7_binary.jpg,134,1,7,0,0,0,0,0,0,0,1,0,0
134_1_8,134_1_8_masked.jpg,134_1_8_binary.jpg,134,1,8,0,0,0,0,0,0,0,0,0,0
134_1_9,134_1_9_masked.jpg,134_1_9_binary.jpg,134,1,9,0,0,0,1,0,0,0,1,0,0
134_1_10,134_1_10_masked.jpg,134_1_10_binary.jpg,134,1,10,0,0,0,0,0,0,0,0,0,0
134_2_1,134_2_1_masked.jpg,134_2_1_binary.jpg,134,2,1,0,0,0,0,0,0,0,1,0,0
134_2_2,134_2_2_masked.jpg,134_2_2_binary.jpg,134,2,2,0,0,0,0,0,0,0,1,0,0
134_2_3,134_2_3_masked.jpg,134_2_3_binary.jpg,134,2,3,0,0,0,0,0,0,0,1,0,0
134_2_4,134_2_4_masked.jpg,134_2_4_binary.jpg,134,2,4,0,0,0,0,0,0,0,1,0,0
134_2_5,134_2_5_masked.jpg,134_2_5_binary.jpg,134,2,5,0,0,0,0,0,0,0,0,0,0
135_1_6,135_1_6_masked.jpg,135_1_6_binary.jpg,135,1,6,0,0,0,0,0,0,0,0,0,0
135_1_7,135_1_7_masked.jpg,135_1_7_binary.jpg,135,1,7,0,0,0,0,0,0,0,0,0,0
135_1_8,135_1_8_masked.jpg,135_1_8_binary.jpg,135,1,8,0,0,0,1,0,0,0,0,0,0
135_1_9,135_1_9_masked.jpg,135_1_9_binary.jpg,135,1,9,0,0,0,0,0,0,0,0,0,0
135_1_10,135_1_10_masked.jpg,135_1_10_binary.jpg,135,1,10,0,0,0,0,0,0,0,0,0,0
135_2_1,135_2_1_masked.jpg,135_2_1_binary.jpg,135,2,1,0,0,0,0,0,0,0,0,0,0
135_2_2,135_2_2_masked.jpg,135_2_2_binary.jpg,135,2,2,0,0,0,0,0,0,0,0,0,0
135_2_3,135_2_3_masked.jpg,135_2_3_binary.jpg,135,2,3,0,0,0,0,0,0,0,0,0,0
135_2_4,135_2_4_masked.jpg,135_2_4_binary.jpg,135,2,4,0,0,0,0,0,0,0,0,0,0
135_2_5,135_2_5_masked.jpg,135_2_5_binary.jpg,135,2,5,0,0,0,0,0,0,0,0,0,0
136_1_6,136_1_6_masked.jpg,136_1_6_binary.jpg,136,1,6,0,0,0,1,1,0,0,0,0,0
136_1_7,136_1_7_masked.jpg,136_1_7_binary.jpg,136,1,7,0,0,0,1,0,0,0,0,0,0
136_1_8,136_1_8_masked.jpg,136_1_8_binary.jpg,136,1,8,0,0,0,1,0,0,0,0,0,0
136_1_9,136_1_9_masked.jpg,136_1_9_binary.jpg,136,1,9,0,0,0,0,0,0,0,0,0,0
136_1_10,136_1_10_masked.jpg,136_1_10_binary.jpg,136,1,10,0,0,0,0,0,0,0,0,0,0
136_2_1,136_2_1_masked.jpg,136_2_1_binary.jpg,136,2,1,0,0,1,0,0,0,0,1,0,0
136_2_2,136_2_2_masked.jpg,136_2_2_binary.jpg,136,2,2,0,0,1,0,0,0,0,1,0,0
136_2_3,136_2_3_masked.jpg,136_2_3_binary.jpg,136,2,3,0,0,1,0,0,0,0,1,0,0
136_2_4,136_2_4_masked.jpg,136_2_4_binary.jpg,136,2,4,0,0,1,0,0,0,0,1,0,0
136_2_5,136_2_5_masked.jpg,136_2_5_binary.jpg,136,2,5,0,0,1,0,1,0,0,0,0,0
137_1_6,137_1_6_masked.jpg,137_1_6_binary.jpg,137,1,6,0,0,0,0,0,0,0,0,0,0
137_1_7,137_1_7_masked.jpg,137_1_7_binary.jpg,137,1,7,0,0,0,1,0,1,0,0,0,0
137_1_8,137_1_8_masked.jpg,137_1_8_binary.jpg,137,1,8,0,0,0,0,0,0,0,0,0,0
137_1_9,137_1_9_masked.jpg,137_1_9_binary.jpg,137,1,9,0,0,0,0,0,0,0,0,0,0
137_1_10,137_1_10_masked.jpg,137_1_10_binary.jpg,137,1,10,0,0,0,1,0,1,0,0,0,0
137_2_1,137_2_1_masked.jpg,137_2_1_binary.jpg,137,2,1,0,0,0,0,0,0,0,0,0,0
137_2_2,137_2_2_masked.jpg,137_2_2_binary.jpg,137,2,2,0,0,0,0,0,0,1,0,0,0
137_2_3,137_2_3_masked.jpg,137_2_3_binary.jpg,137,2,3,0,0,0,0,0,0,0,0,0,0
137_2_4,137_2_4_masked.jpg,137_2_4_binary.jpg,137,2,4,0,0,0,0,0,0,0,0,0,0
137_2_5,137_2_5_masked.jpg,137_2_5_binary.jpg,137,2,5,0,0,0,0,0,0,0,0,0,0
138_1_6,138_1_6_masked.jpg,138_1_6_binary.jpg,138,1,6,0,1,0,0,0,0,0,0,0,0
138_1_7,138_1_7_masked.jpg,138_1_7_binary.jpg,138,1,7,0,0,0,0,0,0,0,0,0,0
138_1_8,138_1_8_masked.jpg,138_1_8_binary.jpg,138,1,8,0,0,0,0,0,0,0,0,0,0
138_1_9,138_1_9_masked.jpg,138_1_9_binary.jpg,138,1,9,0,0,0,0,0,0,0,0,0,0
138_1_10,138_1_10_masked.jpg,138_1_10_binary.jpg,138,1,10,0,0,0,0,0,0,0,0,0,0
138_2_1,138_2_1_masked.jpg,138_2_1_binary.jpg,138,2,1,0,0,0,1,0,0,0,0,0,0
138_2_2,138_2_2_masked.jpg,138_2_2_binary.jpg,138,2,2,0,0,0,0,0,0,0,0,0,0
138_2_3,138_2_3_masked.jpg,138_2_3_binary.jpg,138,2,3,0,0,0,1,0,0,0,0,0,0
138_2_4,138_2_4_masked.jpg,138_2_4_binary.jpg,138,2,4,0,0,0,0,0,0,0,0,0,0
138_2_5,138_2_5_masked.jpg,138_2_5_binary.jpg,138,2,5,0,0,0,0,0,0,0,0,0,0
139_1_6,139_1_6_masked.jpg,139_1_6_binary.jpg,139,1,6,0,0,0,0,1,0,0,0,0,0
139_1_7,139_1_7_masked.jpg,139_1_7_binary.jpg,139,1,7,0,0,0,0,0,0,0,0,0,0
139_1_8,139_1_8_masked.jpg,139_1_8_binary.jpg,139,1,8,0,0,0,1,0,1,1,0,0,0
139_1_9,139_1_9_masked.jpg,139_1_9_binary.jpg,139,1,9,0,0,0,0,0,0,0,0,0,0
139_1_10,139_1_10_masked.jpg,139_1_10_binary.jpg,139,1,10,0,0,0,1,0,1,0,0,0,0
139_2_1,139_2_1_masked.jpg,139_2_1_binary.jpg,139,2,1,0,0,0,0,0,0,0,0,0,0
139_2_2,139_2_2_masked.jpg,139_2_2_binary.jpg,139,2,2,0,0,0,0,0,0,0,0,0,0
139_2_3,139_2_3_masked.jpg,139_2_3_binary.jpg,139,2,3,0,0,0,0,0,0,0,0,0,0
139_2_4,139_2_4_masked.jpg,139_2_4_binary.jpg,139,2,4,0,0,0,0,0,0,0,0,0,0
139_2_5,139_2_5_masked.jpg,139_2_5_binary.jpg,139,2,5,0,0,0,0,1,0,0,0,0,0
140_1_6,140_1_6_masked.jpg,140_1_6_binary.jpg,140,1,6,0,0,0,1,0,0,0,0,0,0
140_1_7,140_1_7_masked.jpg,140_1_7_binary.jpg,140,1,7,0,0,0,1,0,0,0,0,0,0
140_1_8,140_1_8_masked.jpg,140_1_8_binary.jpg,140,1,8,0,0,0,0,0,0,0,0,0,0
140_1_9,140_1_9_masked.jpg,140_1_9_binary.jpg,140,1,9,0,0,0,0,0,0,0,0,0,0
140_1_10,140_1_10_masked.jpg,140_1_10_binary.jpg,140,1,10,0,0,0,1,0,0,0,0,0,0
140_2_1,140_2_1_masked.jpg,140_2_1_binary.jpg,140,2,1,0,0,0,0,0,0,0,0,0,0
140_2_2,140_2_2_masked.jpg,140_2_2_binary.jpg,140,2,2,0,0,0,0,0,0,0,1,0,0
140_2_3,140_2_3_masked.jpg,140_2_3_binary.jpg,140,2,3,0,0,0,1,1,0,0,0,0,0
140_2_4,140_2_4_masked.jpg,140_2_4_binary.jpg,140,2,4,0,0,0,0,0,0,0,0,0,0
140_2_5,140_2_5_masked.jpg,140_2_5_binary.jpg,140,2,5,0,0,0,0,0,0,0,0,0,0
141_1_6,141_1_6_masked.jpg,141_1_6_binary.jpg,141,1,6,0,0,0,1,0,0,0,1,0,0
141_1_7,141_1_7_masked.jpg,141_1_7_binary.jpg,141,1,7,0,0,0,0,0,0,0,1,0,0
141_1_8,141_1_8_masked.jpg,141_1_8_binary.jpg,141,1,8,0,0,0,0,0,0,0,1,0,0
141_1_9,141_1_9_masked.jpg,141_1_9_binary.jpg,141,1,9,0,0,0,1,1,0,0,0,0,0
141_1_10,141_1_10_masked.jpg,141_1_10_binary.jpg,141,1,10,0,0,0,0,0,0,0,0,0,0
141_2_1,141_2_1_masked.jpg,141_2_1_binary.jpg,141,2,1,0,0,0,0,0,0,0,1,0,1
141_2_2,141_2_2_masked.jpg,141_2_2_binary.jpg,141,2,2,0,0,0,0,0,0,0,1,0,1
141_2_3,141_2_3_masked.jpg,141_2_3_binary.jpg,141,2,3,0,0,0,0,0,0,0,1,0,1
141_2_4,141_2_4_masked.jpg,141_2_4_binary.jpg,141,2,4,0,0,0,0,0,0,0,1,0,1
141_2_5,141_2_5_masked.jpg,141_2_5_binary.jpg,141,2,5,0,0,0,0,0,0,0,1,0,1
142_1_6,142_1_6_masked.jpg,142_1_6_binary.jpg,142,1,6,0,0,0,0,0,0,0,0,0,0
142_1_7,142_1_7_masked.jpg,142_1_7_binary.jpg,142,1,7,1,0,0,0,0,0,0,0,0,0
142_1_8,142_1_8_masked.jpg,142_1_8_binary.jpg,142,1,8,0,0,0,0,0,0,0,0,0,0
142_1_9,142_1_9_masked.jpg,142_1_9_binary.jpg,142,1,9,0,0,0,0,0,0,0,0,0,0
142_1_10,142_1_10_masked.jpg,142_1_10_binary.jpg,142,1,10,0,0,0,0,0,0,0,0,0,0
142_2_1,142_2_1_masked.jpg,142_2_1_binary.jpg,142,2,1,0,0,0,1,1,0,0,0,0,0
142_2_2,142_2_2_masked.jpg,142_2_2_binary.jpg,142,2,2,0,0,0,0,0,0,0,0,0,0
142_2_3,142_2_3_masked.jpg,142_2_3_binary.jpg,142,2,3,0,0,0,0,0,0,0,0,0,0
142_2_4,142_2_4_masked.jpg,142_2_4_binary.jpg,142,2,4,0,0,1,0,0,0,0,0,0,0
142_2_5,142_2_5_masked.jpg,142_2_5_binary.jpg,142,2,5,0,0,1,1,1,0,0,0,0,0
143_1_6,143_1_6_masked.jpg,143_1_6_binary.jpg,143,1,6,0,0,0,0,0,0,0,0,0,0
143_1_7,143_1_7_masked.jpg,143_1_7_binary.jpg,143,1,7,0,0,0,1,1,0,0,0,0,0
143_1_8,143_1_8_masked.jpg,143_1_8_binary.jpg,143,1,8,0,0,0,1,0,0,0,0,0,0
143_1_9,143_1_9_masked.jpg,143_1_9_binary.jpg,143,1,9,0,0,0,0,0,0,0,0,0,0
143_1_10,143_1_10_masked.jpg,143_1_10_binary.jpg,143,1,10,0,0,0,0,0,0,0,0,0,0
143_2_1,143_2_1_masked.jpg,143_2_1_binary.jpg,143,2,1,0,0,0,0,0,0,0,0,0,0
143_2_2,143_2_2_masked.jpg,143_2_2_binary.jpg,143,2,2,0,0,0,0,0,0,0,0,0,0
143_2_3,143_2_3_masked.jpg,143_2_3_binary.jpg,143,2,3,0,0,0,0,0,0,0,0,0,0
143_2_4,143_2_4_masked.jpg,143_2_4_binary.jpg,143,2,4,0,0,0,0,0,0,0,0,0,0
143_2_5,143_2_5_masked.jpg,143_2_5_binary.jpg,143,2,5,0,0,0,0,1,0,0,0,0,0
144_1_6,144_1_6_masked.jpg,144_1_6_binary.jpg,144,1,6,0,1,0,0,1,0,0,0,0,0
144_1_7,144_1_7_masked.jpg,144_1_7_binary.jpg,144,1,7,0,1,0,0,0,0,0,0,0,0
144_1_8,144_1_8_masked.jpg,144_1_8_binary.jpg,144,1,8,0,0,0,0,0,0,0,0,0,0
144_1_9,144_1_9_masked.jpg,144_1_9_binary.jpg,144,1,9,0,1,0,0,0,0,0,0,0,0
144_1_10,144_1_10_masked.jpg,144_1_10_binary.jpg,144,1,10,0,1,0,0,0,0,0,0,0,0
144_2_1,144_2_1_masked.jpg,144_2_1_binary.jpg,144,2,1,0,0,0,0,0,0,0,0,0,0
144_2_2,144_2_2_masked.jpg,144_2_2_binary.jpg,144,2,2,0,0,0,0,0,0,0,0,0,0
144_2_3,144_2_3_masked.jpg,144_2_3_binary.jpg,144,2,3,0,0,0,0,0,0,0,0,0,0
144_2_4,144_2_4_masked.jpg,144_2_4_binary.jpg,144,2,4,0,0,0,0,0,0,0,0,0,0
144_2_5,144_2_5_masked.jpg,144_2_5_binary.jpg,144,2,5,0,0,0,0,0,0,0,0,0,0
145_1_6,145_1_6_masked.jpg,145_1_6_binary.jpg,145,1,6,0,0,0,0,0,0,0,0,0,0
145_1_7,145_1_7_masked.jpg,145_1_7_binary.jpg,145,1,7,0,0,0,0,0,0,0,1,0,0
145_1_8,145_1_8_masked.jpg,145_1_8_binary.jpg,145,1,8,0,0,0,0,0,0,0,0,0,0
145_1_9,145_1_9_masked.jpg,145_1_9_binary.jpg,145,1,9,0,0,0,0,0,0,0,0,0,0
145_1_10,145_1_10_masked.jpg,145_1_10_binary.jpg,145,1,10,0,0,0,0,0,0,0,0,0,0
145_2_1,145_2_1_masked.jpg,145_2_1_binary.jpg,145,2,1,0,0,0,0,0,0,0,0,0,0
145_2_2,145_2_2_masked.jpg,145_2_2_binary.jpg,145,2,2,0,0,0,0,0,0,0,0,0,0
145_2_3,145_2_3_masked.jpg,145_2_3_binary.jpg,145,2,3,0,0,0,0,0,0,0,1,0,0
145_2_4,145_2_4_masked.jpg,145_2_4_binary.jpg,145,2,4,0,0,0,0,0,0,0,0,0,0
145_2_5,145_2_5_masked.jpg,145_2_5_binary.jpg,145,2,5,0,0,0,0,0,0,0,0,0,0
146_1_6,146_1_6_masked.jpg,146_1_6_binary.jpg,146,1,6,0,0,0,0,0,0,0,0,0,0
146_1_7,146_1_7_masked.jpg,146_1_7_binary.jpg,146,1,7,0,0,1,0,0,0,0,0,0,0
146_1_8,146_1_8_masked.jpg,146_1_8_binary.jpg,146,1,8,0,0,1,0,0,0,0,0,0,0
146_1_9,146_1_9_masked.jpg,146_1_9_binary.jpg,146,1,9,0,0,1,0,0,0,0,0,0,0
146_1_10,146_1_10_masked.jpg,146_1_10_binary.jpg,146,1,10,0,0,0,1,0,0,0,1,0,0
146_2_1,146_2_1_masked.jpg,146_2_1_binary.jpg,146,2,1,0,0,1,0,0,0,0,0,0,0
146_2_2,146_2_2_masked.jpg,146_2_2_binary.jpg,146,2,2,0,0,1,0,0,0,0,0,0,0
146_2_3,146_2_3_masked.jpg,146_2_3_binary.jpg,146,2,3,0,0,1,0,0,0,0,0,0,0
146_2_4,146_2_4_masked.jpg,146_2_4_binary.jpg,146,2,4,0,0,1,0,0,0,0,0,0,0
146_2_5,146_2_5_masked.jpg,146_2_5_binary.jpg,146,2,5,0,0,0,0,0,0,0,0,0,0
147_1_6,147_1_6_masked.jpg,147_1_6_binary.jpg,147,1,6,0,0,0,0,0,0,0,0,0,0
147_1_7,147_1_7_masked.jpg,147_1_7_binary.jpg,147,1,7,0,0,0,0,0,0,0,0,0,0
147_1_8,147_1_8_masked.jpg,147_1_8_binary.jpg,147,1,8,0,0,0,0,0,0,0,0,0,0
147_1_9,147_1_9_masked.jpg,147_1_9_binary.jpg,147,1,9,0,0,0,0,0,0,0,0,0,0
147_1_10,147_1_10_masked.jpg,147_1_10_binary.jpg,147,1,10,0,0,0,0,0,0,0,0,0,0
147_2_1,147_2_1_masked.jpg,147_2_1_binary.jpg,147,2,1,0,1,0,0,0,0,0,0,0,0
147_2_2,147_2_2_masked.jpg,147_2_2_binary.jpg,147,2,2,0,0,0,0,0,0,0,0,0,0
147_2_3,147_2_3_masked.jpg,147_2_3_binary.jpg,147,2,3,0,0,0,0,0,0,0,0,0,0
147_2_4,147_2_4_masked.jpg,147_2_4_binary.jpg,147,2,4,1,0,0,0,0,0,0,0,0,0
147_2_5,147_2_5_masked.jpg,147_2_5_binary.jpg,147,2,5,0,0,0,0,0,0,0,0,0,0
148_1_6,148_1_6_masked.jpg,148_1_6_binary.jpg,148,1,6,0,0,0,0,0,0,0,0,0,0
148_1_7,148_1_7_masked.jpg,148_1_7_binary.jpg,148,1,7,0,0,0,0,0,0,0,0,0,0
148_1_8,148_1_8_masked.jpg,148_1_8_binary.jpg,148,1,8,0,0,0,0,0,0,0,0,0,0
148_1_9,148_1_9_masked.jpg,148_1_9_binary.jpg,148,1,9,0,0,0,1,1,0,0,0,0,0
148_1_10,148_1_10_masked.jpg,148_1_10_binary.jpg,148,1,10,0,0,0,0,0,0,0,0,0,0
148_2_1,148_2_1_masked.jpg,148_2_1_binary.jpg,148,2,1,0,0,0,0,0,0,0,0,0,0
148_2_2,148_2_2_masked.jpg,148_2_2_binary.jpg,148,2,2,0,0,0,0,0,0,0,0,0,0
148_2_3,148_2_3_masked.jpg,148_2_3_binary.jpg,148,2,3,0,0,0,0,0,0,0,0,0,0
148_2_4,148_2_4_masked.jpg,148_2_4_binary.jpg,148,2,4,1,0,0,0,0,0,0,0,0,0
148_2_5,148_2_5_masked.jpg,148_2_5_binary.jpg,148,2,5,1,0,0,1,0,0,0,0,0,0
149_1_6,149_1_6_masked.jpg,149_1_6_binary.jpg,149,1,6,0,0,1,0,0,0,0,0,0,0
149_1_7,149_1_7_masked.jpg,149_1_7_binary.jpg,149,1,7,0,0,1,0,0,0,0,0,0,0
149_1_8,149_1_8_masked.jpg,149_1_8_binary.jpg,149,1,8,0,0,0,1,0,0,0,0,0,0
149_1_9,149_1_9_masked.jpg,149_1_9_binary.jpg,149,1,9,0,0,1,0,0,0,0,0,0,0
149_1_10,149_1_10_masked.jpg,149_1_10_binary.jpg,149,1,10,0,0,0,0,0,0,0,0,0,0
149_2_1,149_2_1_masked.jpg,149_2_1_binary.jpg,149,2,1,0,0,1,0,0,0,0,0,0,0
149_2_2,149_2_2_masked.jpg,149_2_2_binary.jpg,149,2,2,0,0,0,0,0,0,0,0,0,0
149_2_3,149_2_3_masked.jpg,149_2_3_binary.jpg,149,2,3,0,0,1,0,0,0,0,0,0,0
149_2_4,149_2_4_masked.jpg,149_2_4_binary.jpg,149,2,4,0,0,0,1,0,0,0,0,0,0
149_2_5,149_2_5_masked.jpg,149_2_5_binary.jpg,149,2,5,0,0,0,0,0,0,1,0,0,0
150_1_6,150_1_6_masked.jpg,150_1_6_binary.jpg,150,1,6,0,0,0,0,0,0,0,0,0,0
150_1_7,150_1_7_masked.jpg,150_1_7_binary.jpg,150,1,7,0,0,0,0,0,0,0,0,0,0
150_1_8,150_1_8_masked.jpg,150_1_8_binary.jpg,150,1,8,0,0,0,1,0,1,0,0,0,0
150_1_9,150_1_9_masked.jpg,150_1_9_binary.jpg,150,1,9,0,0,0,1,0,1,0,0,0,0
150_1_10,150_1_10_masked.jpg,150_1_10_binary.jpg,150,1,10,0,0,0,0,0,0,0,0,0,0
150_2_1,150_2_1_masked.jpg,150_2_1_binary.jpg,150,2,1,0,0,0,1,0,1,0,0,0,0
150_2_2,150_2_2_masked.jpg,150_2_2_binary.jpg,150,2,2,0,0,0,1,0,0,0,0,0,0
150_2_3,150_2_3_masked.jpg,150_2_3_binary.jpg,150,2,3,0,0,0,1,0,0,0,0,0,0
150_2_4,150_2_4_masked.jpg,150_2_4_binary.jpg,150,2,4,0,0,0,0,0,0,0,0,0,0
